,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
1593,160088609,STOLEN PROPERTY,RECEIVING STOLEN PROPERTY,Saturday,01/30/2016 12:00:00 AM,18:40,SOUTHERN,"ARREST, BOOKED",6TH ST / MINNA ST,-122.408162953857,37.7805345385278,"(37.7805345385278, -122.408162953857)",16008860911010
1594,160029738,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,01/10/2016 12:00:00 AM,23:00,MISSION,NONE,3300 Block of 20TH ST,-122.416331137192,37.7588520014309,"(37.7588520014309, -122.416331137192)",16002973828150
1595,160029807,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Monday,01/11/2016 12:00:00 AM,19:41,NORTHERN,"ARREST, BOOKED",HAYES ST / BUCHANAN ST,-122.427917556767,37.7762520907182,"(37.7762520907182, -122.427917556767)",16002980716650
1596,160079238,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,01/26/2016 12:00:00 AM,18:00,INGLESIDE,NONE,700 Block of LONDON ST,-122.439273521154,37.7175556637327,"(37.7175556637327, -122.439273521154)",16007923806224
1597,160079244,VEHICLE THEFT,STOLEN TRUCK,Tuesday,01/26/2016 12:00:00 AM,20:00,INGLESIDE,NONE,ALEMANY BL / ONONDAGA AV,-122.438642401146,37.7216263690423,"(37.7216263690423, -122.438642401146)",16007924407025
1598,160079266,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,01/25/2016 12:00:00 AM,08:30,INGLESIDE,NONE,0 Block of DIGBY ST,-122.432208478568,37.7391628085681,"(37.7391628085681, -122.432208478568)",16007926607021
1599,160079288,NON-CRIMINAL,FOUND PROPERTY,Wednesday,01/27/2016 12:00:00 AM,21:06,SOUTHERN,NONE,0 Block of 8TH ST,-122.413684555167,37.7777984628537,"(37.7777984628537, -122.413684555167)",16007928872000
1600,160089221,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,01/31/2016 12:00:00 AM,01:30,INGLESIDE,NONE,400 Block of STAPLES AV,-122.451797939814,37.7290053120768,"(37.7290053120768, -122.451797939814)",16008922128150
1601,160089237,ASSAULT,BATTERY,Sunday,01/31/2016 12:00:00 AM,02:00,NORTHERN,"ARREST, BOOKED",POLK ST / FERN ST,-122.420211964949,37.7882225424263,"(37.7882225424263, -122.420211964949)",16008923704134
1602,160089237,ASSAULT,THREATS AGAINST LIFE,Sunday,01/31/2016 12:00:00 AM,02:00,NORTHERN,"ARREST, BOOKED",POLK ST / FERN ST,-122.420211964949,37.7882225424263,"(37.7882225424263, -122.420211964949)",16008923719057
1603,160089243,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,01/31/2016 12:00:00 AM,02:10,TARAVAL,"ARREST, BOOKED",JUDAH ST / FUNSTON AV,-122.470466360727,37.7619868778791,"(37.7619868778791, -122.470466360727)",16008924365010
1604,160030105,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,01/11/2016 12:00:00 AM,22:08,TENDERLOIN,NONE,100 Block of EDDY ST,-122.410157073911,37.7842973843312,"(37.7842973843312, -122.410157073911)",16003010564020
1605,160030127,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,01/11/2016 12:00:00 AM,21:55,NORTHERN,"ARREST, BOOKED",GOUGH ST / ROSE ST,-122.422315670749,37.7736186276456,"(37.7736186276456, -122.422315670749)",16003012705014
1606,160079294,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,01/27/2016 12:00:00 AM,17:00,TENDERLOIN,NONE,0 Block of GROVE ST,-122.41565370001,37.7787196511256,"(37.7787196511256, -122.41565370001)",16007929406243
1607,160079307,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Wednesday,01/27/2016 12:00:00 AM,21:32,NORTHERN,NONE,EDDY ST / VANNESS AV,-122.420818330445,37.7828946450912,"(37.7828946450912, -122.420818330445)",16007930703474
1608,160079307,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Wednesday,01/27/2016 12:00:00 AM,21:32,NORTHERN,NONE,EDDY ST / VANNESS AV,-122.420818330445,37.7828946450912,"(37.7828946450912, -122.420818330445)",16007930704014
1609,160079313,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/27/2016 12:00:00 AM,18:40,SOUTHERN,NONE,9TH ST / RINGOLD ST,-122.411075138748,37.7733316677301,"(37.7733316677301, -122.411075138748)",16007931306244
1610,160079329,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,01/25/2016 12:00:00 AM,20:00,NORTHERN,"ARREST, BOOKED",BUSH ST / GOUGH ST,-122.425237254245,37.7880691746427,"(37.7880691746427, -122.425237254245)",16007932905014
1611,160089243,NON-CRIMINAL,TRAFFIC ACCIDENT,Sunday,01/31/2016 12:00:00 AM,02:10,TARAVAL,"ARREST, BOOKED",JUDAH ST / FUNSTON AV,-122.470466360727,37.7619868778791,"(37.7619868778791, -122.470466360727)",16008924368050
1612,160089265,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,01/31/2016 12:00:00 AM,02:06,MISSION,NONE,1900 Block of MISSION ST,-122.419814593811,37.7658427213372,"(37.7658427213372, -122.419814593811)",16008926564085
1613,160113541,MISSING PERSON,MISSING ADULT,Saturday,02/06/2016 12:00:00 AM,23:00,SOUTHERN,NONE,1000 Block of FOLSOM ST,-122.405834032593,37.778254811523,"(37.778254811523, -122.405834032593)",16011354174000
1614,160030519,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Tuesday,01/12/2016 12:00:00 AM,03:25,TENDERLOIN,NONE,ELLIS ST / HYDE ST,-122.416075285051,37.7844496612791,"(37.7844496612791, -122.416075285051)",16003051904012
1615,160030525,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Tuesday,01/12/2016 12:00:00 AM,04:29,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16003052519010
1616,160081001,OTHER OFFENSES,CONSPIRACY,Thursday,01/28/2016 12:00:00 AM,11:57,BAYVIEW,"ARREST, BOOKED",0 Block of CERES ST,-122.394387701957,37.7302365980257,"(37.7302365980257, -122.394387701957)",16008100126080
1617,160091141,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,01/09/2016 12:00:00 AM,09:58,RICHMOND,NONE,600 Block of SPRUCE ST,-122.453337651711,37.7828725567476,"(37.7828725567476, -122.453337651711)",16009114168020
1618,160091179,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,01/31/2016 12:00:00 AM,17:56,SOUTHERN,NONE,0 Block of SPEAR ST,-122.394757861452,37.7931729237386,"(37.7931729237386, -122.394757861452)",16009117964085
1619,160091185,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/31/2016 12:00:00 AM,11:00,SOUTHERN,NONE,1200 Block of MISSION ST,-122.413583483648,37.7770436202636,"(37.7770436202636, -122.413583483648)",16009118506244
1620,160105811,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,02/05/2016 12:00:00 AM,09:35,SOUTHERN,"ARREST, BOOKED",1500 Block of MISSION ST,-122.417975390351,37.7737509379648,"(37.7737509379648, -122.417975390351)",16010581104138
1621,160105811,WARRANTS,WARRANT ARREST,Friday,02/05/2016 12:00:00 AM,09:35,SOUTHERN,"ARREST, BOOKED",1500 Block of MISSION ST,-122.417975390351,37.7737509379648,"(37.7737509379648, -122.417975390351)",16010581163010
1622,160105861,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,01/07/2016 12:00:00 AM,00:01,INGLESIDE,NONE,200 Block of HAHN ST,-122.416700898623,37.7101932992299,"(37.7101932992299, -122.416700898623)",16010586107020
1623,160105946,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,02/04/2016 12:00:00 AM,22:00,BAYVIEW,NONE,2100 Block of JENNINGS ST,-122.388904406633,37.7266917170382,"(37.7266917170382, -122.388904406633)",16010594606303
1624,160105952,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,02/05/2016 12:00:00 AM,10:00,TARAVAL,NONE,1800 Block of IRVING ST,-122.477696048974,37.7635915438758,"(37.7635915438758, -122.477696048974)",16010595264085
1625,160005540,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,01/02/2016 12:00:00 AM,23:47,SOUTHERN,"ARREST, BOOKED",0 Block of 6TH ST,-122.40942036456,37.7816150265786,"(37.7816150265786, -122.40942036456)",16000554004013
1626,160030951,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,01/11/2016 12:00:00 AM,15:40,TARAVAL,NONE,700 Block of GONZALEZ DR,-122.480606348865,37.7175185873081,"(37.7175185873081, -122.480606348865)",16003095107021
1627,160030967,ASSAULT,BATTERY,Tuesday,01/12/2016 12:00:00 AM,07:45,CENTRAL,NONE,GEARY ST / JONES ST,-122.413174494396,37.786719015554,"(37.786719015554, -122.413174494396)",16003096704134
1628,160091618,NON-CRIMINAL,FOUND PROPERTY,Sunday,01/31/2016 12:00:00 AM,17:30,RICHMOND,NONE,48TH AV / POINTLOBOS AV,-122.509433074341,37.7798490758791,"(37.7798490758791, -122.509433074341)",16009161872000
1629,160091624,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,01/31/2016 12:00:00 AM,19:52,TARAVAL,NONE,1300 Block of 25TH AV,-122.483417995949,37.762333153248,"(37.762333153248, -122.483417995949)",16009162464020
1630,160091646,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,01/31/2016 12:00:00 AM,18:58,SOUTHERN,NONE,0 Block of THE EMBARCADERONORTH ST,-122.388379873919,37.7833104067015,"(37.7833104067015, -122.388379873919)",16009164664085
1631,160105974,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, ARMED WITH A DANGEROUS WEAPON",Thursday,02/04/2016 12:00:00 AM,19:00,CENTRAL,NONE,400 Block of BROADWAY ST,-122.404282497745,37.7982249345487,"(37.7982249345487, -122.404282497745)",16010597402003
1632,160105974,ASSAULT,FALSE IMPRISONMENT,Thursday,02/04/2016 12:00:00 AM,19:00,CENTRAL,NONE,400 Block of BROADWAY ST,-122.404282497745,37.7982249345487,"(37.7982249345487, -122.404282497745)",16010597404170
1633,160106160,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,02/05/2016 12:00:00 AM,10:50,TARAVAL,"ARREST, BOOKED",1200 Block of OCEAN AV,-122.455678529624,37.7237017394146,"(37.7237017394146, -122.455678529624)",16010616019090
1634,160106160,WARRANTS,WARRANT ARREST,Friday,02/05/2016 12:00:00 AM,10:50,TARAVAL,"ARREST, BOOKED",1200 Block of OCEAN AV,-122.455678529624,37.7237017394146,"(37.7237017394146, -122.455678529624)",16010616063010
1635,160106251,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,02/05/2016 12:00:00 AM,11:30,MISSION,"ARREST, BOOKED",MISSION ST / 24TH ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",16010625162050
1636,160364170,NON-CRIMINAL,FOUND PROPERTY,Tuesday,05/03/2016 12:00:00 AM,19:30,NORTHERN,NONE,2500 Block of VANNESS AV,-122.423907410647,37.7990497607213,"(37.7990497607213, -122.423907410647)",16036417072000
1637,160449926,ASSAULT,SHOOTING INTO INHABITED DWELLING OR OCCUPIED VEHICLE,Thursday,06/02/2016 12:00:00 AM,03:11,BAYVIEW,NONE,1300 Block of LASALLE AV,-122.38400682996,37.7325905587026,"(37.7325905587026, -122.38400682996)",16044992604081
1638,160006952,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,01/03/2016 12:00:00 AM,17:02,MISSION,"ARREST, BOOKED",26TH ST / TREAT AV,-122.412690142308,37.7493688284532,"(37.7493688284532, -122.412690142308)",16000695265015
1639,160031200,NON-CRIMINAL,FOUND PROPERTY,Sunday,01/10/2016 12:00:00 AM,08:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16003120072000
1640,160031250,OTHER OFFENSES,TRAFFIC VIOLATION,Tuesday,01/12/2016 12:00:00 AM,11:45,SOUTHERN,"ARREST, BOOKED",MASON ST / TURK ST,-122.408953598279,37.783287873572,"(37.783287873572, -122.408953598279)",16003125065015
1641,160093410,MISSING PERSON,MISSING ADULT,Sunday,01/31/2016 12:00:00 AM,18:00,PARK,NONE,0 Block of SHRADER ST,-122.452839772389,37.7745145380854,"(37.7745145380854, -122.452839772389)",16009341074000
1642,160093410,MISSING PERSON,FOUND PERSON,Sunday,01/31/2016 12:00:00 AM,18:00,PARK,NONE,0 Block of SHRADER ST,-122.452839772389,37.7745145380854,"(37.7745145380854, -122.452839772389)",16009341075000
1643,160093426,NON-CRIMINAL,LOST PROPERTY,Saturday,01/30/2016 12:00:00 AM,19:10,MISSION,NONE,CHURCH ST / MARKET ST,-122.428950032727,37.7675027326801,"(37.7675027326801, -122.428950032727)",16009342671000
1644,160106273,NON-CRIMINAL,FOUND PROPERTY,Thursday,02/04/2016 12:00:00 AM,10:00,BAYVIEW,NONE,RANKIN ST / EVANS AV,-122.392184416166,37.745101531365,"(37.745101531365, -122.392184416166)",16010627372000
1645,160106289,NON-CRIMINAL,LOST PROPERTY,Thursday,02/04/2016 12:00:00 AM,13:00,MISSION,NONE,VALENCIA ST / 26TH ST,-122.420354780861,37.7489063051829,"(37.7489063051829, -122.420354780861)",16010628971000
1646,160106295,WEAPON LAWS,"FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",Friday,02/05/2016 12:00:00 AM,11:32,MISSION,"ARREST, BOOKED",24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",16010629512168
1647,160106295,OTHER OFFENSES,"PERMIT VIOLATION, SIDEWALK SALES",Friday,02/05/2016 12:00:00 AM,11:32,MISSION,"ARREST, BOOKED",24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",16010629530006
1648,160106295,OTHER OFFENSES,VIOLATION OF FEDERAL STATUTE,Friday,02/05/2016 12:00:00 AM,11:32,MISSION,"ARREST, BOOKED",24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",16010629531000
1649,160082689,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,01/28/2016 12:00:00 AM,22:06,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / POWELL ST,-122.408040474858,37.7864094033618,"(37.7864094033618, -122.408040474858)",16008268965016
1650,160082695,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,01/28/2016 12:00:00 AM,21:10,NORTHERN,NONE,WILLOW ST / FRANKLIN ST,-122.422558976929,37.7831519524218,"(37.7831519524218, -122.422558976929)",16008269506242
1651,160082708,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Thursday,01/28/2016 12:00:00 AM,21:48,INGLESIDE,"ARREST, BOOKED",400 Block of GENEVA AV,-122.447125045686,37.7210305914202,"(37.7210305914202, -122.447125045686)",16008270828165
1652,160082714,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,01/28/2016 12:00:00 AM,21:58,INGLESIDE,NONE,500 Block of GATES ST,-122.414226623934,37.7365100718845,"(37.7365100718845, -122.414226623934)",16008271407021
1653,160082742,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,01/28/2016 12:00:00 AM,20:00,MISSION,NONE,2000 Block of FOLSOM ST,-122.415132425046,37.7641898631111,"(37.7641898631111, -122.415132425046)",16008274206243
1654,160082758,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/28/2016 12:00:00 AM,19:00,NORTHERN,NONE,GOUGH ST / GOLDEN GATE AV,-122.423732220508,37.7806111466558,"(37.7806111466558, -122.423732220508)",16008275806244
1655,160082764,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,01/25/2016 12:00:00 AM,09:00,BAYVIEW,NONE,20TH ST / KANSAS ST,-122.403051612836,37.759617041647,"(37.759617041647, -122.403051612836)",16008276471010
1656,160082770,WARRANTS,WARRANT ARREST,Thursday,01/28/2016 12:00:00 AM,19:55,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,"(37.7841893501425, -122.407633520742)",16008277063010
1657,160106411,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,02/03/2016 12:00:00 AM,18:00,MISSION,NONE,600 Block of HAMPSHIRE ST,-122.408193156242,37.7612219961352,"(37.7612219961352, -122.408193156242)",16010641171010
1658,160106483,MISSING PERSON,MISSING JUVENILE,Friday,02/05/2016 12:00:00 AM,08:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16010648374010
1659,160106483,MISSING PERSON,FOUND PERSON,Friday,02/05/2016 12:00:00 AM,08:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",16010648375000
1660,160106530,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,02/05/2016 12:00:00 AM,13:08,SOUTHERN,NONE,600 Block of 5TH ST,-122.39763695321,37.7755979963185,"(37.7755979963185, -122.39763695321)",16010653006154
1661,160455224,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,06/04/2016 12:00:00 AM,03:33,PARK,"ARREST, BOOKED",DIVISADERO ST / FELL ST,-122.437612766191,37.7740604119579,"(37.7740604119579, -122.437612766191)",16045522465010
1662,160455230,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,06/04/2016 12:00:00 AM,03:14,TENDERLOIN,"ARREST, BOOKED",700 Block of OFARRELL ST,-122.417107256373,37.7853238292094,"(37.7853238292094, -122.417107256373)",16045523015040
1663,160455246,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,06/04/2016 12:00:00 AM,03:00,BAYVIEW,NONE,100 Block of DAKOTA ST,-122.395635436168,37.7535645746594,"(37.7535645746594, -122.395635436168)",16045524664020
1664,160455252,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Saturday,06/04/2016 12:00:00 AM,03:43,TARAVAL,"ARREST, BOOKED",2300 Block of 31ST AV,-122.488542114096,37.7434032200896,"(37.7434032200896, -122.488542114096)",16045525211012
1665,160031460,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,01/12/2016 12:00:00 AM,12:26,TENDERLOIN,NONE,100 Block of EDDY ST,-122.410157073911,37.7842973843312,"(37.7842973843312, -122.410157073911)",16003146064020
1666,160031476,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,01/10/2016 12:00:00 AM,22:00,CENTRAL,NONE,SACRAMENTO ST / JONES ST,-122.414295532568,37.7923429638305,"(37.7923429638305, -122.414295532568)",16003147606243
1667,160084425,MISSING PERSON,FOUND PERSON,Friday,01/29/2016 12:00:00 AM,12:00,PARK,NONE,1200 Block of PAGE ST,-122.441393701114,37.7717273141771,"(37.7717273141771, -122.441393701114)",16008442575000
1668,160084431,OTHER OFFENSES,FALSE PERSONATION,Thursday,01/28/2016 12:00:00 AM,14:30,PARK,NONE,100 Block of SHRADER ST,-122.452648194377,37.7735731530222,"(37.7735731530222, -122.452648194377)",16008443109027
1669,160084453,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Friday,01/29/2016 12:00:00 AM,14:55,BAYVIEW,"ARREST, BOOKED",4600 Block of 3RD ST,-122.390412132668,37.7360102192532,"(37.7360102192532, -122.390412132668)",16008445315150
1670,160084453,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Friday,01/29/2016 12:00:00 AM,14:55,BAYVIEW,"ARREST, BOOKED",4600 Block of 3RD ST,-122.390412132668,37.7360102192532,"(37.7360102192532, -122.390412132668)",16008445316030
1671,160084469,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,01/28/2016 12:00:00 AM,20:48,SOUTHERN,NONE,800 Block of MARKET ST,-122.406690592261,37.7852071918419,"(37.7852071918419, -122.406690592261)",16008446906363
1672,160094888,RUNAWAY,RUNAWAY,Monday,02/01/2016 12:00:00 AM,20:30,BAYVIEW,NONE,1400 Block of OAKDALE AV,-122.387608678524,37.7329658746995,"(37.7329658746995, -122.387608678524)",16009488829100
1673,160094888,MISSING PERSON,MISSING JUVENILE,Monday,02/01/2016 12:00:00 AM,20:30,BAYVIEW,NONE,1400 Block of OAKDALE AV,-122.387608678524,37.7329658746995,"(37.7329658746995, -122.387608678524)",16009488874010
1674,160084475,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Friday,01/29/2016 12:00:00 AM,14:50,BAYVIEW,NONE,2500 Block of KEITH ST,-122.393137056462,37.7253145599268,"(37.7253145599268, -122.393137056462)",16008447507055
1675,160094888,MISSING PERSON,FOUND PERSON,Monday,02/01/2016 12:00:00 AM,20:30,BAYVIEW,NONE,1400 Block of OAKDALE AV,-122.387608678524,37.7329658746995,"(37.7329658746995, -122.387608678524)",16009488875000
1676,160107453,LARCENY/THEFT,"THEFT, BICYCLE, <$50, SERIAL NUMBER KNOWN",Friday,02/05/2016 12:00:00 AM,08:30,MISSION,NONE,0 Block of LANDERS ST,-122.427857167076,37.7669871098804,"(37.7669871098804, -122.427857167076)",16010745306315
1677,160107469,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,02/05/2016 12:00:00 AM,15:00,SOUTHERN,NONE,700 Block of HOWARD ST,-122.401560967513,37.7840888680389,"(37.7840888680389, -122.401560967513)",16010746906304
1678,160107475,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Friday,02/05/2016 12:00:00 AM,17:20,PARK,"ARREST, BOOKED",FULTON ST / PIERCE ST,-122.434865853498,37.7772809749441,"(37.7772809749441, -122.434865853498)",16010747505014
1679,160107475,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/05/2016 12:00:00 AM,17:20,PARK,"ARREST, BOOKED",FULTON ST / PIERCE ST,-122.434865853498,37.7772809749441,"(37.7772809749441, -122.434865853498)",16010747506244
1680,160107475,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Friday,02/05/2016 12:00:00 AM,17:20,PARK,"ARREST, BOOKED",FULTON ST / PIERCE ST,-122.434865853498,37.7772809749441,"(37.7772809749441, -122.434865853498)",16010747511012
1681,160107475,WEAPON LAWS,POSS OF LOADED FIREARM,Friday,02/05/2016 12:00:00 AM,17:20,PARK,"ARREST, BOOKED",FULTON ST / PIERCE ST,-122.434865853498,37.7772809749441,"(37.7772809749441, -122.434865853498)",16010747512100
1682,160095096,MISSING PERSON,FOUND PERSON,Monday,02/01/2016 12:00:00 AM,22:00,PARK,NONE,1100 Block of SCOTT ST,-122.43709942832,37.7803522156893,"(37.7803522156893, -122.43709942832)",16009509675000
1683,160107629,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,02/05/2016 12:00:00 AM,06:45,NORTHERN,NONE,800 Block of FRANKLIN ST,-122.422255535324,37.78200227232,"(37.78200227232, -122.422255535324)",16010762906243
1684,160107635,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,02/05/2016 12:00:00 AM,15:40,NORTHERN,NONE,GEARY BL / LAGUNA ST,-122.427991151911,37.7849531241612,"(37.7849531241612, -122.427991151911)",16010763506243
1685,160107641,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,02/05/2016 12:00:00 AM,16:30,TENDERLOIN,NONE,400 Block of OFARRELL ST,-122.411742515582,37.7858882195106,"(37.7858882195106, -122.411742515582)",16010764106304
1686,160107679,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Friday,02/05/2016 12:00:00 AM,19:29,PARK,NONE,800 Block of DIVISADERO ST,-122.438393115334,37.777318694956,"(37.777318694956, -122.438393115334)",16010767906126
1687,160107732,VEHICLE THEFT,STOLEN TRUCK,Monday,02/01/2016 12:00:00 AM,15:00,CENTRAL,NONE,2300 Block of MASON ST,-122.413540991347,37.804909982353,"(37.804909982353, -122.413540991347)",16010773207025
1688,160107754,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,02/05/2016 12:00:00 AM,20:03,MISSION,NONE,2800 Block of MISSION ST,-122.418296094437,37.7514284856786,"(37.7514284856786, -122.418296094437)",16010775464020
